Ticket_ID,Ticket_Date,Department,Issue_Type,Channel,Location,Priority,Status,Agent,Resolution_Hours,SLA_Hours,SLA_Breach,CSAT,Root_Cause,Business_Impact,Users_Affected,AI_Priority_Score,AI_Predicted_Priority,AI_Confidence
169,2026-04-12 00:00:00,HR,Network Connectivity,Teams,Bengaluru,High,In Progress,Agent_06,4.5,8,0,5,Network Congestion,Low,21,64.2,High,0.83
170,2026-05-27 00:00:00,Operations,Application Error,Phone,Mumbai,Medium,Escalated,Agent_06,12,24,0,3,User Error,High,14,61.8,High,0.75
171,2025-11-05 00:00:00,Network Operations,Security Alert,Teams,Pune,Medium,Escalated,Agent_14,10.1,24,0,5,Hardware,High,19,76.2,Critical,0.87
172,2026-06-13 00:00:00,Network Operations,Security Alert,Portal,Pune,Medium,Escalated,Agent_11,12.6,24,0,4,Security Policy,High,19,71.2,High,0.95
173,2026-02-16 00:00:00,Network Operations,Password Reset,Phone,Gurugram,Medium,Resolved,Agent_11,2.5,24,0,4,User Error,Low,17,36.3,Medium,0.79
174,2026-01-06 00:00:00,Sales,Application Error,Email,Pune,Medium,Resolved,Agent_13,9.3,24,0,3,Unknown,Medium,22,51.2,Medium,0.68
175,2026-02-10 00:00:00,HR,Email Issue,Portal,Indore,Low,Resolved,Agent_13,27.6,48,0,4,Configuration,High,5,37.7,Medium,0.7
176,2026-04-09 00:00:00,Cybersecurity,Security Alert,Teams,Indore,Medium,Escalated,Agent_13,13.7,24,0,4,Hardware,High,9,70.1,High,0.86
177,2025-10-29 00:00:00,IT Support,Hardware Failure,Teams,Pune,Medium,Resolved,Agent_10,13.7,24,0,4,Network Congestion,Medium,1,55.6,High,0.73
178,2025-10-24 00:00:00,HR,Hardware Failure,Portal,Pune,Critical,Closed,Agent_11,2.4,4,0,4,Unknown,Low,70,88.6,Critical,0.99
179,2026-02-18 00:00:00,Finance,Hardware Failure,Teams,Gurugram,Medium,Resolved,Agent_13,7.4,24,0,4,Hardware,Low,12,29.7,Low,0.87
180,2026-03-16 00:00:00,IT Support,Endpoint Performance,Teams,Delhi,Medium,Resolved,Agent_14,9.2,24,0,5,User Error,High,9,65.1,High,0.81
181,2026-06-24 00:00:00,Network Operations,Endpoint Performance,Portal,Pune,Medium,In Progress,Agent_14,14.6,24,0,4,Security Policy,Low,12,32.6,Low,0.75
182,2026-01-14 00:00:00,HR,VPN Access,Teams,Pune,Critical,Closed,Agent_09,1.2,4,0,4,Access Control,Low,79,89.2,Critical,0.97
183,2025-11-14 00:00:00,Operations,Email Issue,Email,Pune,Medium,Resolved,Agent_14,1.6,24,0,4,Access Control,Low,8,36.6,Medium,0.79
184,2026-05-14 00:00:00,Cybersecurity,Password Reset,Email,Pune,High,Closed,Agent_13,1.6,8,0,4,Unknown,High,17,82,Critical,0.91
185,2025-12-12 00:00:00,IT Support,Hardware Failure,Email,Bhopal,Medium,Resolved,Agent_12,7.3,24,0,4,Security Policy,High,18,62.9,High,0.82
186,2026-02-10 00:00:00,Finance,VPN Access,Portal,Pune,Medium,Resolved,Agent_11,6.8,24,0,3,Unknown,Medium,14,47.1,Medium,0.62
187,2026-05-03 00:00:00,Network Operations,VPN Access,Teams,Gurugram,High,Escalated,Agent_04,4.7,8,0,4,Hardware,High,36,85.9,Critical,0.99
188,2026-02-19 00:00:00,Operations,Endpoint Performance,Email,Gurugram,Medium,In Progress,Agent_03,2.6,24,0,3,User Error,Medium,30,50.2,Medium,0.66
189,2025-12-19 00:00:00,Sales,Wi-Fi Issue,Email,Gurugram,Medium,In Progress,Agent_01,6.2,24,0,5,Security Policy,High,26,58.1,High,0.63
190,2025-11-29 00:00:00,IT Support,Hardware Failure,Teams,Pune,Medium,Resolved,Agent_13,3.7,24,0,4,User Error,Medium,6,48.5,Medium,0.62
191,2026-05-11 00:00:00,HR,Security Alert,Email,Delhi,High,Resolved,Agent_06,4.3,8,0,3,Access Control,Low,14,93,Critical,0.99
192,2025-12-07 00:00:00,Engineering,Password Reset,Teams,Mumbai,Low,Resolved,Agent_12,1.3,48,0,5,Unknown,Low,7,24.2,Low,0.93
193,2025-10-04 00:00:00,Finance,Network Connectivity,Portal,Bhopal,High,Resolved,Agent_09,5.2,8,0,5,Security Policy,Medium,17,76.4,Critical,0.93
194,2026-02-18 00:00:00,Engineering,Wi-Fi Issue,Phone,Bhopal,High,Resolved,Agent_14,4.7,8,0,4,Configuration,Medium,20,66.4,High,0.76
195,2025-12-27 00:00:00,Finance,Security Alert,Email,Delhi,Medium,Closed,Agent_08,3.2,24,0,5,Security Policy,High,15,75.2,Critical,0.96
196,2025-10-21 00:00:00,Cybersecurity,Security Alert,Teams,Mumbai,High,In Progress,Agent_02,10.7,8,1,4,Security Policy,Medium,51,84.8,Critical,0.99
197,2026-05-14 00:00:00,Operations,VPN Access,Portal,Gurugram,Medium,Resolved,Agent_06,7.4,24,0,4,Network Congestion,Low,7,37.8,Medium,0.78
198,2025-08-21 00:00:00,Engineering,Endpoint Performance,Teams,Indore,Medium,Resolved,Agent_01,9.4,24,0,5,Access Control,Medium,5,50.2,Medium,0.73
199,2026-03-25 00:00:00,Operations,Cloud Access,Phone,Mumbai,Critical,Resolved,Agent_06,1.4,4,0,5,Hardware,Low,73,94.2,Critical,0.99
200,2026-04-21 00:00:00,Cybersecurity,Network Connectivity,Teams,Bhopal,Medium,Resolved,Agent_06,3.6,24,0,4,Access Control,High,8,50.9,Medium,0.68
201,2025-10-21 00:00:00,IT Support,Application Error,Portal,Mumbai,Medium,Resolved,Agent_08,3.5,24,0,4,User Error,Medium,7,40.9,Medium,0.7
202,2025-10-09 00:00:00,Cybersecurity,Cloud Access,Phone,Bengaluru,Medium,Resolved,Agent_02,4.5,24,0,4,Configuration,Low,20,43.8,Medium,0.64
203,2025-10-21 00:00:00,Engineering,Password Reset,Teams,Gurugram,Low,Resolved,Agent_08,10.1,48,0,4,Software Bug,High,3,34.9,Low,0.83
204,2025-09-19 00:00:00,Finance,Cloud Access,Teams,Indore,Low,Resolved,Agent_03,13.5,48,0,4,Unknown,Medium,10,35.6,Medium,0.82
205,2026-01-03 00:00:00,Sales,VPN Access,Phone,Mumbai,Low,In Progress,Agent_15,32.4,48,0,4,Network Congestion,Medium,4,31.1,Low,0.75
206,2025-10-21 00:00:00,Cybersecurity,Password Reset,Phone,Gurugram,Medium,Resolved,Agent_04,3.7,24,0,5,Unknown,Low,4,45.2,Medium,0.65
207,2025-07-02 00:00:00,Sales,Network Connectivity,Phone,Bengaluru,High,In Progress,Agent_15,3.5,8,0,5,User Error,Low,41,69.3,High,0.85
208,2025-11-07 00:00:00,Finance,VPN Access,Teams,Mumbai,High,In Progress,Agent_07,1.8,8,0,5,User Error,Medium,39,67.4,High,0.83
209,2026-02-05 00:00:00,Sales,Password Reset,Email,Bengaluru,Medium,In Progress,Agent_03,13.8,24,0,4,Hardware,Medium,14,52.7,Medium,0.67
210,2025-08-23 00:00:00,Operations,Password Reset,Email,Delhi,Low,Resolved,Agent_03,4.4,48,0,4,Hardware,Medium,15,30.4,Low,0.87
211,2026-06-08 00:00:00,HR,Security Alert,Phone,Gurugram,Critical,Resolved,Agent_11,4.7,4,1,4,Network Congestion,Medium,52,100,Critical,0.99
212,2026-02-09 00:00:00,Finance,Password Reset,Email,Gurugram,Medium,In Progress,Agent_03,8.8,24,0,4,Hardware,High,7,50.1,Medium,0.65
213,2026-02-10 00:00:00,Sales,Cloud Access,Email,Delhi,High,Resolved,Agent_13,1.8,8,0,4,Network Congestion,Low,44,66.7,High,0.78
214,2025-11-03 00:00:00,Operations,Email Issue,Email,Bengaluru,High,In Progress,Agent_05,3.3,8,0,4,Unknown,Medium,53,71.3,High,0.91
215,2025-11-07 00:00:00,Operations,Email Issue,Phone,Bengaluru,Low,Resolved,Agent_08,6.4,48,0,5,Security Policy,Low,13,24.9,Low,0.89
216,2025-08-22 00:00:00,Engineering,Hardware Failure,Portal,Pune,Medium,Resolved,Agent_06,8.8,24,0,4,Access Control,High,9,57.4,High,0.85
217,2025-12-19 00:00:00,Cybersecurity,Application Error,Phone,Gurugram,Medium,Resolved,Agent_08,2.7,24,0,4,User Error,Low,7,43.4,Medium,0.75
218,2026-02-03 00:00:00,Engineering,Endpoint Performance,Portal,Indore,Low,Resolved,Agent_14,3.7,48,0,4,Security Policy,Medium,11,28.4,Low,0.89
219,2025-12-07 00:00:00,Cybersecurity,Email Issue,Phone,Gurugram,High,Resolved,Agent_09,7.4,8,0,5,Unknown,Low,27,67.8,High,0.78
220,2026-01-14 00:00:00,Finance,Hardware Failure,Teams,Bhopal,Low,Closed,Agent_08,21.2,48,0,4,Software Bug,High,4,34.9,Low,0.76
221,2026-03-04 00:00:00,Sales,Email Issue,Email,Bhopal,Medium,In Progress,Agent_11,7.4,24,0,3,Unknown,High,6,49.3,Medium,0.62
222,2026-05-20 00:00:00,IT Support,Endpoint Performance,Email,Bengaluru,Low,Resolved,Agent_06,19.2,48,0,4,Security Policy,High,17,49.6,Medium,0.75
223,2026-01-19 00:00:00,IT Support,Security Alert,Teams,Bhopal,High,Resolved,Agent_05,7.3,8,0,4,User Error,Medium,37,93.7,Critical,0.99
224,2025-12-31 00:00:00,Engineering,Application Error,Phone,Delhi,Critical,Escalated,Agent_03,1,4,0,5,User Error,High,46,100,Critical,0.99
225,2025-10-31 00:00:00,Sales,Application Error,Phone,Gurugram,High,Resolved,Agent_09,17.8,8,1,4,Security Policy,Low,55,77.2,Critical,0.94
226,2026-03-12 00:00:00,IT Support,Wi-Fi Issue,Email,Bhopal,Low,Resolved,Agent_09,15,48,0,5,Unknown,Medium,14,25.3,Low,0.94
227,2026-04-20 00:00:00,Cybersecurity,Password Reset,Phone,Gurugram,Medium,Closed,Agent_12,8.1,24,0,3,Network Congestion,High,4,58.6,High,0.75
228,2026-04-06 00:00:00,Sales,Cloud Access,Teams,Mumbai,Medium,Closed,Agent_06,14.3,24,0,5,Access Control,Low,21,38,Medium,0.73
229,2026-05-21 00:00:00,Operations,VPN Access,Phone,Delhi,Critical,Escalated,Agent_10,2.6,4,0,5,Unknown,High,33,94.1,Critical,0.99
230,2025-10-06 00:00:00,HR,Endpoint Performance,Email,Gurugram,Medium,In Progress,Agent_12,6.2,24,0,4,Security Policy,High,5,64.9,High,0.83
231,2026-01-14 00:00:00,HR,Password Reset,Email,Gurugram,High,Resolved,Agent_08,4.8,8,0,3,Access Control,Low,15,73.2,High,0.8
232,2026-02-25 00:00:00,Cybersecurity,Application Error,Teams,Mumbai,Medium,In Progress,Agent_15,6.4,24,0,5,Unknown,High,5,60.6,High,0.76
233,2025-11-21 00:00:00,Cybersecurity,Network Connectivity,Portal,Gurugram,Medium,Escalated,Agent_09,7.7,24,0,4,Security Policy,Medium,11,49.2,Medium,0.77
234,2025-10-05 00:00:00,Cybersecurity,Security Alert,Teams,Gurugram,Medium,Resolved,Agent_13,9.9,24,0,4,Network Congestion,High,7,66.4,High,0.77
235,2026-01-17 00:00:00,Engineering,Cloud Access,Portal,Indore,Medium,Resolved,Agent_05,16,24,0,5,Network Congestion,Low,8,40.5,Medium,0.77
236,2025-11-01 00:00:00,Engineering,Email Issue,Phone,Bengaluru,Medium,Escalated,Agent_05,9,24,0,5,User Error,Medium,7,41.1,Medium,0.77
237,2026-01-03 00:00:00,Operations,Cloud Access,Teams,Delhi,Medium,Resolved,Agent_01,9.1,24,0,5,Network Congestion,Medium,13,54,Medium,0.58
238,2026-05-22 00:00:00,Sales,VPN Access,Teams,Mumbai,Medium,Closed,Agent_04,4.4,24,0,5,Network Congestion,Low,5,44.4,Medium,0.68
239,2026-06-14 00:00:00,Finance,Wi-Fi Issue,Portal,Bhopal,Medium,In Progress,Agent_04,1.6,24,0,4,Configuration,Low,13,27.1,Low,0.98
240,2026-03-16 00:00:00,HR,Wi-Fi Issue,Portal,Bhopal,Low,Resolved,Agent_08,4.4,48,0,4,User Error,High,8,35.6,Medium,0.83
241,2025-11-25 00:00:00,IT Support,Password Reset,Portal,Bengaluru,Medium,Closed,Agent_11,15.4,24,0,3,Software Bug,Medium,5,52.3,Medium,0.62
242,2026-03-09 00:00:00,Sales,Endpoint Performance,Phone,Mumbai,Low,Resolved,Agent_10,13.8,48,0,5,Software Bug,High,29,32.4,Low,0.79
243,2026-06-11 00:00:00,IT Support,Wi-Fi Issue,Portal,Bengaluru,High,Resolved,Agent_13,3.6,8,0,4,Unknown,Low,41,62.2,High,0.7
244,2025-11-24 00:00:00,Finance,Password Reset,Email,Bhopal,Medium,In Progress,Agent_15,7.8,24,0,5,Access Control,Low,2,40.7,Medium,0.73
245,2025-11-25 00:00:00,Engineering,Endpoint Performance,Teams,Indore,High,Closed,Agent_13,1.1,8,0,4,User Error,Medium,15,69.4,High,0.89
246,2026-06-17 00:00:00,Cybersecurity,Security Alert,Teams,Mumbai,Medium,Resolved,Agent_12,11.3,24,0,4,Access Control,Low,22,54.6,Medium,0.69
247,2026-01-15 00:00:00,HR,Endpoint Performance,Portal,Gurugram,High,Closed,Agent_06,5.5,8,0,4,User Error,Medium,50,86.2,Critical,0.98
248,2026-05-04 00:00:00,Network Operations,Application Error,Portal,Indore,Medium,Resolved,Agent_05,7.4,24,0,4,Security Policy,Low,14,46.7,Medium,0.67
249,2025-11-05 00:00:00,Engineering,Email Issue,Phone,Pune,Medium,Escalated,Agent_01,14.2,24,0,4,Network Congestion,High,25,58.6,High,0.78
250,2025-08-08 00:00:00,HR,Security Alert,Email,Mumbai,Medium,Resolved,Agent_07,8,24,0,4,Network Congestion,Low,4,53.7,Medium,0.65
251,2026-06-03 00:00:00,Finance,VPN Access,Phone,Gurugram,Medium,Resolved,Agent_03,11,24,0,4,Unknown,Medium,7,43.6,Medium,0.79
252,2026-06-25 00:00:00,Sales,Cloud Access,Teams,Mumbai,Medium,Closed,Agent_13,4.4,24,0,4,Software Bug,High,2,62.1,High,0.7
253,2025-11-06 00:00:00,Network Operations,Email Issue,Teams,Gurugram,High,Resolved,Agent_01,3.3,8,0,4,Software Bug,High,12,83,Critical,0.99
254,2026-03-24 00:00:00,Cybersecurity,Cloud Access,Portal,Pune,High,Closed,Agent_04,1.4,8,0,4,Unknown,Low,32,68.6,High,0.82
255,2025-11-28 00:00:00,Engineering,VPN Access,Email,Bengaluru,Medium,Closed,Agent_10,4.6,24,0,5,Configuration,Medium,20,58.6,High,0.63
256,2026-04-24 00:00:00,Engineering,Wi-Fi Issue,Phone,Mumbai,Low,Resolved,Agent_12,7.2,48,0,3,Software Bug,Low,15,20.7,Low,0.96
257,2025-10-07 00:00:00,Network Operations,Cloud Access,Email,Bengaluru,Medium,Resolved,Agent_01,5.1,24,0,4,User Error,High,69,67.8,High,0.92
258,2026-03-20 00:00:00,IT Support,Hardware Failure,Phone,Bengaluru,Low,Resolved,Agent_12,1,48,0,5,Security Policy,High,4,38.2,Medium,0.78
259,2026-03-09 00:00:00,Operations,Security Alert,Teams,Delhi,Critical,Closed,Agent_11,3,4,0,3,Hardware,Medium,48,100,Critical,0.99
260,2025-11-21 00:00:00,Network Operations,Security Alert,Portal,Gurugram,Medium,Resolved,Agent_04,5.7,24,0,4,Configuration,High,3,76.8,Critical,0.9
261,2026-06-11 00:00:00,Finance,Network Connectivity,Teams,Mumbai,High,Closed,Agent_14,2.9,8,0,3,Software Bug,High,23,84.1,Critical,0.98
262,2025-10-20 00:00:00,Engineering,Email Issue,Phone,Indore,Medium,Escalated,Agent_01,13.4,24,0,4,Security Policy,Low,5,34.2,Low,0.8
263,2025-08-29 00:00:00,IT Support,Cloud Access,Portal,Indore,Low,In Progress,Agent_08,5,48,0,4,Configuration,Low,8,24.5,Low,0.95
264,2025-07-02 00:00:00,IT Support,Email Issue,Teams,Bengaluru,Medium,Resolved,Agent_03,8.1,24,0,4,Network Congestion,Low,12,40.6,Medium,0.76
265,2026-04-30 00:00:00,Sales,Email Issue,Phone,Indore,Medium,Resolved,Agent_09,6.5,24,0,4,Software Bug,High,9,52.4,Medium,0.69
266,2026-03-11 00:00:00,Finance,Application Error,Phone,Bhopal,Medium,In Progress,Agent_15,1.9,24,0,4,Hardware,High,10,55.7,High,0.79
267,2025-11-17 00:00:00,Engineering,Application Error,Email,Pune,High,Escalated,Agent_09,4.6,8,0,5,Access Control,Medium,42,74.5,High,0.84
268,2025-08-06 00:00:00,Operations,Application Error,Portal,Pune,Medium,In Progress,Agent_04,6.1,24,0,4,Software Bug,Medium,4,48,Medium,0.77
269,2025-12-07 00:00:00,Cybersecurity,Endpoint Performance,Teams,Bhopal,Medium,Closed,Agent_09,11.5,24,0,5,Hardware,High,2,68,High,0.8
270,2025-07-09 00:00:00,HR,Application Error,Phone,Indore,Medium,Resolved,Agent_14,11.5,24,0,5,Access Control,Medium,8,43.9,Medium,0.65
271,2026-02-18 00:00:00,HR,VPN Access,Email,Pune,Medium,In Progress,Agent_01,9.6,24,0,3,User Error,High,24,61.6,High,0.74
272,2025-10-07 00:00:00,HR,Email Issue,Teams,Indore,High,Resolved,Agent_04,6.5,8,0,4,Software Bug,Medium,20,77.7,Critical,0.89
273,2025-11-24 00:00:00,Engineering,VPN Access,Portal,Mumbai,High,Resolved,Agent_09,6.8,8,0,5,Access Control,Medium,20,74,High,0.87
274,2026-04-30 00:00:00,Operations,Endpoint Performance,Teams,Gurugram,Medium,Resolved,Agent_06,8.1,24,0,4,Unknown,Medium,10,41.6,Medium,0.79
275,2026-01-24 00:00:00,Network Operations,Hardware Failure,Teams,Delhi,High,Resolved,Agent_07,8.5,8,1,4,Configuration,Medium,27,70.9,High,0.85
276,2025-11-08 00:00:00,HR,Cloud Access,Portal,Bhopal,Medium,In Progress,Agent_12,5.5,24,0,5,Security Policy,High,12,52.7,Medium,0.59
277,2025-11-29 00:00:00,Cybersecurity,Endpoint Performance,Portal,Pune,Medium,In Progress,Agent_08,15.7,24,0,4,Access Control,Low,16,32.8,Low,0.82
278,2025-08-23 00:00:00,Engineering,Endpoint Performance,Teams,Bengaluru,Low,Resolved,Agent_03,5.6,48,0,5,Unknown,Low,17,18.3,Low,0.9
279,2025-10-28 00:00:00,IT Support,Password Reset,Email,Delhi,High,Escalated,Agent_01,3.2,8,0,5,Security Policy,Low,35,69.2,High,0.83
280,2025-12-08 00:00:00,HR,Password Reset,Email,Mumbai,Low,Resolved,Agent_08,17.2,48,0,5,Access Control,High,4,39,Medium,0.74
281,2025-10-24 00:00:00,Engineering,Network Connectivity,Teams,Bhopal,Low,In Progress,Agent_01,21,48,0,5,Configuration,Medium,23,32.7,Low,0.76
282,2025-09-13 00:00:00,Finance,Wi-Fi Issue,Phone,Bhopal,Medium,Escalated,Agent_07,3.3,24,0,2,Hardware,High,5,54.1,Medium,0.73
283,2025-10-21 00:00:00,Network Operations,VPN Access,Portal,Indore,Medium,In Progress,Agent_14,5.9,24,0,5,Access Control,Medium,9,53.1,Medium,0.71
284,2025-10-12 00:00:00,Operations,Endpoint Performance,Email,Pune,Critical,Closed,Agent_12,6.2,4,1,3,Software Bug,High,59,100,Critical,0.99
285,2026-06-05 00:00:00,Network Operations,Endpoint Performance,Email,Bhopal,Medium,Closed,Agent_08,8.7,24,0,4,Configuration,High,13,62.4,High,0.8
286,2026-03-11 00:00:00,Cybersecurity,Network Connectivity,Email,Bengaluru,High,Escalated,Agent_14,1.1,8,0,5,User Error,Medium,28,65.9,High,0.79
287,2026-02-12 00:00:00,IT Support,Wi-Fi Issue,Portal,Indore,High,Escalated,Agent_05,8.5,8,1,3,Configuration,High,30,79.1,Critical,0.84
288,2025-10-20 00:00:00,Finance,VPN Access,Email,Indore,Critical,Resolved,Agent_10,2.1,4,0,4,Hardware,Low,47,80.3,Critical,0.91
289,2025-10-07 00:00:00,Network Operations,Application Error,Phone,Indore,Medium,In Progress,Agent_11,17.6,24,0,5,Access Control,Medium,6,49.2,Medium,0.71
290,2025-11-30 00:00:00,Cybersecurity,Application Error,Email,Gurugram,High,Resolved,Agent_07,2.3,8,0,5,Software Bug,Low,12,52.5,Medium,0.7
291,2026-06-14 00:00:00,Sales,VPN Access,Teams,Delhi,Medium,Escalated,Agent_13,8.6,24,0,5,Unknown,Medium,32,50.6,Medium,0.64
292,2026-06-03 00:00:00,HR,Hardware Failure,Phone,Gurugram,High,Closed,Agent_10,1.9,8,0,4,Security Policy,Low,30,57.5,High,0.75
293,2026-01-10 00:00:00,Finance,VPN Access,Portal,Mumbai,Low,Resolved,Agent_07,22.2,48,0,4,Hardware,Low,4,29.1,Low,0.82
294,2026-05-06 00:00:00,Sales,Application Error,Phone,Bhopal,Low,Resolved,Agent_06,13.3,48,0,5,Network Congestion,Medium,23,30.5,Low,0.94
295,2025-12-10 00:00:00,Cybersecurity,VPN Access,Email,Indore,Medium,In Progress,Agent_09,6.2,24,0,5,Security Policy,High,4,58.6,High,0.77
296,2026-01-24 00:00:00,IT Support,VPN Access,Email,Pune,High,In Progress,Agent_06,8.9,8,1,4,Security Policy,High,41,78.4,Critical,0.99
297,2025-12-16 00:00:00,Finance,Network Connectivity,Teams,Bengaluru,High,Escalated,Agent_10,3.4,8,0,4,Hardware,High,23,83.6,Critical,0.99
298,2025-12-08 00:00:00,Cybersecurity,Application Error,Portal,Pune,Medium,Closed,Agent_02,11.9,24,0,4,Hardware,Low,11,39.4,Medium,0.72
299,2025-09-06 00:00:00,Finance,Application Error,Teams,Pune,Medium,Resolved,Agent_05,13.6,24,0,5,Software Bug,Medium,6,36.1,Medium,0.79
300,2026-04-15 00:00:00,HR,Hardware Failure,Teams,Bhopal,Low,Resolved,Agent_06,7.1,48,0,3,Security Policy,Medium,8,32.3,Low,0.85
301,2026-04-03 00:00:00,Engineering,Security Alert,Phone,Bengaluru,High,Escalated,Agent_05,5.4,8,0,4,Access Control,High,20,95.4,Critical,0.99
302,2026-04-30 00:00:00,HR,Cloud Access,Teams,Pune,Low,Closed,Agent_05,5.2,48,0,5,Unknown,Medium,25,26.6,Low,0.96
303,2025-11-12 00:00:00,HR,Cloud Access,Phone,Bengaluru,Medium,Closed,Agent_02,4.6,24,0,4,Software Bug,Medium,7,52.1,Medium,0.69
304,2026-01-11 00:00:00,Cybersecurity,Cloud Access,Email,Mumbai,Medium,Escalated,Agent_08,8.4,24,0,4,Network Congestion,Low,10,32.9,Low,0.91
305,2025-11-05 00:00:00,Operations,VPN Access,Teams,Indore,High,Resolved,Agent_03,9.4,8,1,5,Security Policy,Medium,45,77.3,Critical,0.88
306,2025-08-02 00:00:00,Network Operations,Application Error,Teams,Gurugram,Medium,Closed,Agent_09,17.9,24,0,3,Security Policy,High,2,55.8,High,0.67
307,2025-12-23 00:00:00,IT Support,Wi-Fi Issue,Phone,Mumbai,High,In Progress,Agent_15,1.3,8,0,5,User Error,High,34,87.9,Critical,0.99
308,2025-07-22 00:00:00,HR,VPN Access,Phone,Indore,High,Resolved,Agent_11,8.6,8,1,3,Security Policy,High,50,77.7,Critical,0.94
309,2026-02-23 00:00:00,Operations,Security Alert,Email,Bhopal,Low,Resolved,Agent_12,16.9,48,0,4,Software Bug,High,17,59.3,High,0.85
310,2025-12-05 00:00:00,Sales,Hardware Failure,Teams,Bengaluru,High,In Progress,Agent_03,10.6,8,1,2,Access Control,High,23,80.4,Critical,0.98
311,2025-08-07 00:00:00,Engineering,Network Connectivity,Email,Pune,Medium,Resolved,Agent_14,19.1,24,0,5,Hardware,Low,5,44.3,Medium,0.77
312,2026-02-15 00:00:00,Finance,Security Alert,Phone,Bengaluru,High,In Progress,Agent_08,4.5,8,0,5,User Error,Medium,19,88.4,Critical,0.99
313,2026-06-30 00:00:00,Engineering,Hardware Failure,Phone,Bhopal,Medium,Escalated,Agent_01,8.6,24,0,4,Access Control,Low,15,45.9,Medium,0.67
314,2025-08-20 00:00:00,Cybersecurity,VPN Access,Portal,Gurugram,Medium,Resolved,Agent_09,4.4,24,0,4,Security Policy,Medium,3,53.3,Medium,0.7
315,2026-03-21 00:00:00,HR,Hardware Failure,Teams,Mumbai,Low,Escalated,Agent_07,6.2,48,0,5,Security Policy,High,30,42.1,Medium,0.82
316,2026-04-09 00:00:00,HR,Network Connectivity,Teams,Gurugram,Medium,Resolved,Agent_04,3.6,24,0,5,Software Bug,High,13,71.8,High,0.81
317,2025-07-27 00:00:00,Network Operations,Endpoint Performance,Email,Delhi,High,Resolved,Agent_04,1.6,8,0,3,Unknown,Medium,22,70.5,High,0.84
318,2026-02-11 00:00:00,Finance,VPN Access,Teams,Gurugram,Critical,Resolved,Agent_10,1.6,4,0,3,Security Policy,High,88,100,Critical,0.99
319,2026-04-03 00:00:00,Network Operations,Cloud Access,Phone,Pune,High,In Progress,Agent_12,1,8,0,3,Network Congestion,Low,36,61.3,High,0.81
320,2026-04-12 00:00:00,Network Operations,Cloud Access,Portal,Pune,Low,Resolved,Agent_03,18.4,48,0,5,Access Control,Low,33,22.4,Low,0.97
321,2025-10-05 00:00:00,Operations,Password Reset,Teams,Gurugram,Low,Closed,Agent_03,20.9,48,0,3,Unknown,Medium,1,21.3,Low,0.99
322,2026-04-10 00:00:00,Cybersecurity,Wi-Fi Issue,Portal,Bengaluru,Medium,Resolved,Agent_14,6.6,24,0,4,Unknown,Medium,14,54.4,Medium,0.68
323,2026-05-13 00:00:00,IT Support,Cloud Access,Phone,Bhopal,Medium,Resolved,Agent_09,4.3,24,0,4,Unknown,Medium,27,53,Medium,0.66
324,2026-04-30 00:00:00,Engineering,Application Error,Teams,Mumbai,High,Closed,Agent_10,9.8,8,1,3,Configuration,Low,13,64.7,High,0.79
325,2025-11-24 00:00:00,Finance,Email Issue,Email,Pune,Medium,Resolved,Agent_13,7.6,24,0,4,Unknown,Low,7,34.5,Low,0.9
326,2025-07-04 00:00:00,Engineering,Cloud Access,Email,Gurugram,Low,In Progress,Agent_09,5.7,48,0,5,Configuration,Medium,9,30.2,Low,0.9
327,2025-08-04 00:00:00,HR,Hardware Failure,Teams,Bhopal,High,Escalated,Agent_14,5.8,8,0,5,Configuration,Low,20,63.6,High,0.87
328,2026-01-08 00:00:00,Finance,Hardware Failure,Phone,Delhi,High,Closed,Agent_13,7.1,8,0,4,Software Bug,Low,37,57.5,High,0.76
329,2025-08-18 00:00:00,Sales,Email Issue,Teams,Indore,Medium,Resolved,Agent_13,12,24,0,5,Configuration,Low,21,40,Medium,0.72
330,2025-07-17 00:00:00,Sales,Cloud Access,Phone,Gurugram,Medium,Resolved,Agent_05,3.9,24,0,5,Network Congestion,High,24,59.1,High,0.7
